Customer Id,Customer Fname,Customer Lname,Customer Email,Customer Password,Customer Segment,Customer City,Customer State,Customer Street,Customer Zipcode,Customer Country,Latitude,Longitude,Customer Birth Date
16915,Blaine,Hartman,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,036 Tracy Turnpike,725.0,Puerto Rico,18.22337341,-66.03705597,1978-12-21
16914,Ruth,Zimmerman,XXXXXXXXX,XXXXXXXXX,Home Office,West Jordan,UT,9957 Kathy Lane Suite 491,84084.0,United States,40.62195587,-111.9332733,1972-02-09
16913,Briar,Moss,XXXXXXXXX,XXXXXXXXX,Consumer,Duluth,GA,0515 Benjamin Trace,30096.0,United States,33.98516083,-84.15899658,1971-09-19
16912,Ursa,Mcleod,XXXXXXXXX,XXXXXXXXX,Home Office,Brooklyn,NY,30568 Daniel Estates,11210.0,United States,40.63761902,-73.94361115,2007-09-12
16911,Lesley,Green,XXXXXXXXX,XXXXXXXXX,Home Office,Glendale,AZ,725 Flowers Pass Apt. 300,85308.0,United States,33.53831482,-112.2077484,1990-12-24
16910,Nell,Ayers,XXXXXXXXX,XXXXXXXXX,Home Office,Caguas,PR,910 Barrett Field,725.0,Puerto Rico,18.26355171,-66.03705597,2000-04-15
16909,Lillian,Powell,XXXXXXXXX,XXXXXXXXX,Home Office,West Chester,PA,4291 Sandra Oval Suite 209,19382.0,United States,39.96621323,-75.53662109,1995-06-28
16908,Noelle,Chase,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,322 Rowe Harbor,725.0,Puerto Rico,18.22379494,-66.0370636,1982-01-08
16907,Leilani,Oconnor,XXXXXXXXX,XXXXXXXXX,Consumer,Sacramento,CA,9798 Megan Village Apt. 778,95823.0,United States,38.48671341,-121.459343,1980-01-20
16906,Shellie,Pratt,XXXXXXXXX,XXXXXXXXX,Home Office,Brooklyn,NY,33351 Nguyen Centers Suite 956,11219.0,United States,40.63466263,-73.99480438,2003-06-19
16905,Germane,Robbins,XXXXXXXXX,XXXXXXXXX,Home Office,Caguas,PR,33290 Juan Circle,725.0,Puerto Rico,18.29089165,-66.03705597,2008-02-15
16904,Rachel,Joseph,XXXXXXXXX,XXXXXXXXX,Home Office,Carol Stream,IL,2187 Olson Parks,60188.0,United States,41.89396668,-88.09660339,1985-07-05
16903,Wynter,Oneill,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,544 Jeffrey Springs,725.0,Puerto Rico,18.26878548,-66.0370636,1978-08-08
16902,Ainsley,Fitzpatrick,XXXXXXXXX,XXXXXXXXX,Home Office,Yauco,PR,004 Baldwin Shores Apt. 227,698.0,Puerto Rico,18.03334045,-66.85192108,1985-06-15
16901,Keelie,Pierce,XXXXXXXXX,XXXXXXXXX,Home Office,Caguas,PR,94710 Charles Lock,725.0,Puerto Rico,18.21504021,-66.0370636,1989-03-16
16900,Regina,Weiss,XXXXXXXXX,XXXXXXXXX,Corporate,Amarillo,TX,183 Maria Mount Apt. 634,79109.0,United States,35.18754196,-101.8676224,1993-06-17
16899,Anjolie,Ewing,XXXXXXXXX,XXXXXXXXX,Consumer,Fairfield,CA,02933 Laura Trail Apt. 366,94533.0,United States,38.25131607,-122.0456543,1999-11-09
16898,Jordan,Edwards,XXXXXXXXX,XXXXXXXXX,Home Office,Caguas,PR,269 Morgan Fields Apt. 472,725.0,Puerto Rico,18.24525833,-66.03704834,1983-07-03
16897,Rebecca,Clements,XXXXXXXXX,XXXXXXXXX,Home Office,San Jose,CA,1135 Johnson Brook Apt. 580,95125.0,United States,37.29223251,-121.881279,1960-09-15
16896,Joelle,Harrington,XXXXXXXXX,XXXXXXXXX,Home Office,Los Angeles,CA,4708 Haley Isle Apt. 445,90027.0,United States,34.12594605,-118.2910156,1992-04-13
16895,Chava,Mcfadden,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,0775 Roger Tunnel Apt. 525,725.0,Puerto Rico,18.26744652,-66.03705597,1981-12-06
16894,Tatum,Farmer,XXXXXXXXX,XXXXXXXXX,Corporate,Tonawanda,NY,124 Smith Hill Apt. 294,14150.0,United States,43.01396942,-78.87906647,1992-06-24
16893,Avye,Dodson,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,678 Sexton Rue Suite 045,725.0,Puerto Rico,18.23897362,-66.0370636,2007-09-25
16892,Ria,Osborne,XXXXXXXXX,XXXXXXXXX,Corporate,Miami,FL,159 Mendoza Trail,33162.0,United States,25.92886925,-80.16287231,1990-07-19
16891,Irma,Carter,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,00996 Jonathan Extensions,725.0,Puerto Rico,18.24356842,-66.03705597,1987-03-02
16890,Idola,Parsons,XXXXXXXXX,XXXXXXXXX,Corporate,San Ramon,CA,04527 Christopher Forks,94583.0,United States,37.77399063,-121.966629,1976-10-16
16889,Lois,Stout,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,6257 Hughes Union Apt. 985,725.0,Puerto Rico,18.29312706,-66.03705597,1986-06-16
16888,Kaitlin,Preston,XXXXXXXXX,XXXXXXXXX,Consumer,Freeport,NY,2595 Adam Terrace Apt. 480,11520.0,United States,40.65486527,-73.58707428,2000-06-29
16887,Amelia,Rosa,XXXXXXXXX,XXXXXXXXX,Consumer,Salinas,CA,559 Erin Loop,93905.0,United States,36.6763382,-121.656517,2008-06-29
16886,Rhiannon,Juarez,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,9067 William River,725.0,Puerto Rico,18.24428368,-66.03705597,1967-10-05
16885,Sheila,Gregory,XXXXXXXXX,XXXXXXXXX,Consumer,Peabody,MA,9532 Olson Village Apt. 462,1960.0,United States,42.52627564,-70.92703247,1968-03-28
16884,Dora,Quinn,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,62843 Walsh Court Apt. 980,725.0,Puerto Rico,18.23374748,-66.03705597,1990-01-30
16883,Karleigh,Ingram,XXXXXXXXX,XXXXXXXXX,Corporate,Canovanas,PR,71931 Peterson Via,729.0,Puerto Rico,18.3957901,-65.87288666,1998-11-13
16882,Ori,Golden,XXXXXXXXX,XXXXXXXXX,Corporate,Paramount,CA,841 Jones Trace Apt. 955,90723.0,United States,33.89869309,-118.1745605,1994-08-03
16881,Nayda,Summers,XXXXXXXXX,XXXXXXXXX,Home Office,Caguas,PR,2205 Anderson Vista,725.0,Puerto Rico,18.27366257,-66.0370636,1976-05-26
16880,Hedda,Fields,XXXXXXXXX,XXXXXXXXX,Home Office,Mount Prospect,IL,77509 Jerry Forest,60056.0,United States,42.04830551,-87.96134186,1980-06-08
16879,Charissa,Luna,XXXXXXXXX,XXXXXXXXX,Home Office,Long Beach,CA,324 Bradley Villages Apt. 259,90813.0,United States,33.78245163,-118.1922455,2008-06-23
16878,Kai,Nunez,XXXXXXXXX,XXXXXXXXX,Home Office,Caguas,PR,4083 Chandler Forks Suite 950,725.0,Puerto Rico,18.28607178,-66.03704834,1990-01-27
16877,Odette,Green,XXXXXXXXX,XXXXXXXXX,Home Office,Rancho Cordova,CA,639 Erica Course,95670.0,United States,38.61177445,-121.2828674,1977-07-27
16876,Rowan,Mccormick,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,15440 Roberts Walk,725.0,Puerto Rico,18.20244789,-66.03705597,1992-01-05
16875,Mari,Reynolds,XXXXXXXXX,XXXXXXXXX,Home Office,Billings,MT,8277 Julia Locks,59102.0,United States,45.78831101,-108.5594101,1978-11-04
16874,Rosalyn,Branch,XXXXXXXXX,XXXXXXXXX,Home Office,Caguas,PR,393 Joshua Summit,725.0,Puerto Rico,18.27241325,-66.03704834,1981-01-16
16873,Oprah,Waller,XXXXXXXXX,XXXXXXXXX,Corporate,Wilkes Barre,PA,5464 Bailey View,18702.0,United States,41.23545456,-75.86985779,1983-09-28
16872,Quon,Chan,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,663 Brian Center Suite 482,725.0,Puerto Rico,18.21450615,-66.03705597,1973-03-31
16871,Ariel,Torres,XXXXXXXXX,XXXXXXXXX,Corporate,Roseville,MI,80844 Evans Prairie Suite 276,48066.0,United States,41.86886215,-84.57365418,1989-06-11
16870,Rhonda,Harris,XXXXXXXXX,XXXXXXXXX,Consumer,Bellflower,CA,7074 Walsh Track Suite 440,90706.0,United States,33.90942383,-118.1253586,1973-09-17
16869,Kellie,Newton,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,827 Mayo Streets,725.0,Puerto Rico,18.22598839,-66.03705597,1976-11-18
16868,Lisandra,Bernard,XXXXXXXXX,XXXXXXXXX,Consumer,Wheaton,IL,9957 Michael Estates Apt. 034,60187.0,United States,41.86544037,-88.10990143,1993-07-11
16867,Lacy,Harrington,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,7617 Bray Mission,725.0,Puerto Rico,18.2096386,-66.03705597,1986-09-17
16866,Carla,Berger,XXXXXXXXX,XXXXXXXXX,Consumer,Detroit,MI,02427 Mora View Suite 828,48238.0,United States,42.39110184,-83.13121796,1971-01-01
16865,Alfreda,Huff,XXXXXXXXX,XXXXXXXXX,Consumer,Dallas,TX,42474 Susan Streets,75220.0,United States,32.86539459,-96.86858368,1962-12-11
16864,Tallulah,Hancock,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,333 Oneal Springs Suite 883,725.0,Puerto Rico,18.26242638,-66.03704834,1982-08-11
16863,Simone,Benton,XXXXXXXXX,XXXXXXXXX,Consumer,Carlisle,PA,76673 Kathryn Canyon,17013.0,United States,40.03171921,-76.87709808,1977-05-24
16862,Vivien,Webb,XXXXXXXXX,XXXXXXXXX,Consumer,Dallas,TX,51049 Nicole Ville,75228.0,United States,32.81010819,-96.68649292,1977-09-24
16861,Pamela,Landry,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,5684 Park Crescent,725.0,Puerto Rico,18.21238899,-66.03704834,1978-09-30
16860,Camille,Lambert,XXXXXXXXX,XXXXXXXXX,Consumer,Newark,DE,22716 Parker Plains Apt. 236,19702.0,United States,39.68188095,-75.64421082,1999-10-08
16859,Jenette,Meyer,XXXXXXXXX,XXXXXXXXX,Consumer,Panorama City,CA,0777 Reyes Mission Apt. 954,91402.0,United States,34.15893936,-118.1809387,1984-10-26
16858,Kimberly,Rivera,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,1135 George Rapid Suite 908,725.0,Puerto Rico,18.28236008,-66.0370636,1988-04-30
16857,Lacota,Mccall,XXXXXXXXX,XXXXXXXXX,Corporate,Atlanta,GA,503 Nicole View Suite 145,30318.0,United States,33.81632614,-84.44550324,1994-12-02
16856,Giselle,Haynes,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,60700 Odom Roads Suite 216,725.0,Puerto Rico,18.29305077,-66.03705597,1996-06-27
16855,Olga,Bradley,XXXXXXXXX,XXXXXXXXX,Consumer,Fremont,CA,547 Felicia Row Apt. 791,94539.0,United States,37.49027634,-121.9271088,1985-07-25
16854,Imogene,Kinney,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,169 Cathy Crossroad,725.0,Puerto Rico,18.27357674,-66.03705597,1959-06-07
16853,Brenda,Chavez,XXXXXXXXX,XXXXXXXXX,Home Office,Rochester,NY,71563 Michelle Run,14609.0,United States,43.18824005,-77.56706238,1981-07-17
16852,Tatiana,Butler,XXXXXXXXX,XXXXXXXXX,Corporate,Dallas,TX,409 Little Trail Suite 645,75211.0,United States,32.753685,-96.86553955,1999-02-02
16851,Martina,Allen,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,668 Williams Lakes Suite 595,725.0,Puerto Rico,18.26241684,-66.03705597,2008-01-21
16850,Freya,Horne,XXXXXXXXX,XXXXXXXXX,Consumer,Sunnyvale,CA,561 Michael Lake Suite 101,94087.0,United States,37.34466934,-122.0356674,1973-09-16
16849,Rana,Daniel,XXXXXXXXX,XXXXXXXXX,Consumer,Sugar Land,TX,4345 Billy Via,77478.0,United States,29.60960579,-95.61593628,1976-12-31
16848,Shellie,Shannon,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,7357 Meghan Center,725.0,Puerto Rico,18.22365379,-66.03705597,1987-08-12
16847,Rae,Saunders,XXXXXXXXX,XXXXXXXXX,Consumer,Brighton,MA,664 Roman Burg Apt. 755,2135.0,United States,42.34962845,-71.15328217,2005-04-01
16846,Olympia,Cantrell,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,80454 Stanley Plaza Apt. 985,725.0,Puerto Rico,18.21297646,-66.0370636,1958-12-04
16845,Lareina,Flynn,XXXXXXXXX,XXXXXXXXX,Home Office,Garden Grove,CA,716 Karen Haven,92840.0,United States,33.77395248,-117.9618988,1992-04-20
16844,Angelica,Dickson,XXXXXXXXX,XXXXXXXXX,Home Office,Caguas,PR,0837 Jonathan Springs,725.0,Puerto Rico,18.21007347,-66.03704834,1977-10-27
16843,Beatrice,Ferguson,XXXXXXXXX,XXXXXXXXX,Corporate,Bismarck,ND,86396 Joshua Square,58501.0,United States,46.81184387,-100.7877197,1979-11-30
16842,Pandora,Peters,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,6553 Lopez Land,725.0,Puerto Rico,18.27635384,-66.03705597,1967-10-20
16841,Aiko,Zimmerman,XXXXXXXXX,XXXXXXXXX,Corporate,Gaithersburg,MD,9123 Mahoney Greens,20878.0,United States,39.14162064,-77.2270813,1982-10-25
16840,Adele,Crane,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,4375 Kelly Radial,725.0,Puerto Rico,18.2381382,-66.0370636,1960-09-05
16839,Kylynn,Stein,XXXXXXXXX,XXXXXXXXX,Consumer,Bismarck,ND,74228 Jessica Center,58501.0,United States,46.81184387,-100.7877197,2008-04-19
16838,Isadora,Farmer,XXXXXXXXX,XXXXXXXXX,Corporate,Honolulu,HI,259 David Ville Apt. 387,96817.0,United States,21.32156754,-157.8721771,2007-11-19
16837,Amena,Hall,XXXXXXXXX,XXXXXXXXX,Consumer,Lilburn,GA,863 Rivera Glen,30047.0,United States,33.90219879,-84.15373993,2008-06-22
16836,Aretha,Beck,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,30895 Daniel Corner Apt. 261,725.0,Puerto Rico,18.204319,-66.03704834,1987-03-05
16835,Carol,Gould,XXXXXXXXX,XXXXXXXXX,Consumer,Virginia Beach,VA,62467 Boyer Highway,23455.0,United States,36.91083145,-76.12958527,1995-09-12
16834,Autumn,Charles,XXXXXXXXX,XXXXXXXXX,Corporate,Azusa,CA,99654 Garrett Isle,91702.0,United States,34.13932037,-117.9074402,2008-05-06
16833,Stella,Goff,XXXXXXXXX,XXXXXXXXX,Corporate,Long Beach,CA,259 Thompson Ferry,90813.0,United States,33.78245163,-118.1922455,2001-06-09
16832,Heidi,Nguyen,XXXXXXXXX,XXXXXXXXX,Corporate,Bronx,NY,8744 Shane Trail Suite 001,10458.0,United States,40.86618042,-73.87023926,1971-11-29
16831,Rachel,Hardin,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,0909 Hudson Junctions Apt. 471,725.0,Puerto Rico,18.26800346,-66.0370636,1986-11-28
16830,Kiara,Trujillo,XXXXXXXXX,XXXXXXXXX,Consumer,Provo,UT,003 Cole Valleys Apt. 451,84604.0,United States,40.3957901,-111.5488815,1981-04-22
16829,Amelia,Craft,XXXXXXXXX,XXXXXXXXX,Consumer,Columbia,TN,658 Garcia Ford,38401.0,United States,35.56920242,-87.08045197,1972-01-16
16828,Dakota,Olson,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,596 Fleming Flats,725.0,Puerto Rico,18.21474838,-66.03705597,1974-09-09
16827,Joan,Larsen,XXXXXXXXX,XXXXXXXXX,Consumer,Stockton,CA,2852 Graham Port,95207.0,United States,37.92684937,-121.3893127,1993-10-12
16826,Angelica,Sullivan,XXXXXXXXX,XXXXXXXXX,Consumer,Marietta,GA,38078 Kenneth Expressway Suite 691,30062.0,United States,34.02061462,-84.42745972,1974-05-31
16825,Isabelle,Dodson,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,98858 Rollins Course,725.0,Puerto Rico,18.27534103,-66.03705597,2002-11-11
16824,Madeline,Page,XXXXXXXXX,XXXXXXXXX,Consumer,Holland,MI,9267 Paul Bridge Apt. 740,49423.0,United States,42.83187103,-86.07852173,2004-11-03
16823,Basia,Massey,XXXXXXXXX,XXXXXXXXX,Consumer,Rio Grande,PR,024 Roberts Extension,745.0,Puerto Rico,42.25645828,-83.41688538,1979-01-11
16822,Roanna,Tran,XXXXXXXXX,XXXXXXXXX,Corporate,Brooklyn,NY,327 Rebecca Tunnel Suite 548,11212.0,United States,40.66080093,-73.92007446,1969-08-25
16821,Erica,Holt,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,075 Rebecca Village,725.0,Puerto Rico,18.25783348,-66.03705597,1993-12-05
16820,Shaeleigh,Oliver,XXXXXXXXX,XXXXXXXXX,Consumer,Denver,CO,4444 Haley Circles,80219.0,United States,39.68975067,-105.0245895,1992-01-07
16819,Veda,Humphrey,XXXXXXXXX,XXXXXXXXX,Corporate,Taylor,MI,2013 Sarah Course,48180.0,United States,42.52365494,-85.69445801,1996-09-12
16818,Jaime,Horne,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,02938 Davis Rue Suite 817,725.0,Puerto Rico,18.2561779,-66.0370636,1966-01-04
16817,Clementine,Trevino,XXXXXXXXX,XXXXXXXXX,Corporate,Chicago,IL,774 Lee Fields,60637.0,United States,41.7828064,-87.61464691,1988-05-31
16816,Yen,Aguirre,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,5506 Virginia Villages,725.0,Puerto Rico,18.23358917,-66.0370636,2008-07-31
16815,Imani,Snider,XXXXXXXXX,XXXXXXXXX,Corporate,Detroit,MI,891 Waters Radial Suite 928,48205.0,United States,42.40109634,-82.92513275,2002-06-12
16814,Bryar,Simpson,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,1747 William Plains Apt. 954,725.0,Puerto Rico,18.28274536,-66.03704834,1975-06-16
16813,Madeson,Salinas,XXXXXXXXX,XXXXXXXXX,Corporate,Murfreesboro,TN,866 Edwards Creek Suite 296,37130.0,United States,36.04489517,-86.35327148,1992-03-19
16812,Ariel,Holt,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,40443 Rodriguez Crest Suite 126,725.0,Puerto Rico,18.23573303,-66.0370636,2008-03-11
16811,Samantha,Wiley,XXXXXXXXX,XXXXXXXXX,Consumer,Cleveland,OH,812 Phillip Key,44102.0,United States,41.47214127,-81.73681641,1994-01-22
16810,Margaret,Jacobson,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,353 Stacey Parkways Suite 142,725.0,Puerto Rico,18.23182678,-66.0370636,1973-02-22
16809,Karleigh,Chan,XXXXXXXXX,XXXXXXXXX,Home Office,Lockport,NY,20869 Moore Manor,14094.0,United States,43.16891098,-78.69216156,1999-04-10
16808,Karly,Kinney,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,2263 Brenda Mountain,725.0,Puerto Rico,18.20773125,-66.03705597,2007-07-03
16807,Darrel,Hewitt,XXXXXXXXX,XXXXXXXXX,Home Office,Saint Charles,MO,5218 Charles Locks Suite 190,63301.0,United States,38.77838135,-90.50777435,1993-08-13
16806,Orli,Ortiz,XXXXXXXXX,XXXXXXXXX,Home Office,Los Angeles,CA,7168 Anthony Highway Apt. 744,90046.0,United States,34.09960938,-118.3507385,1962-07-02
16805,Brynn,Horton,XXXXXXXXX,XXXXXXXXX,Home Office,Cupertino,CA,058 Blake Brook,95014.0,United States,37.32138825,-122.0307388,1988-05-09
16804,Hope,Morse,XXXXXXXXX,XXXXXXXXX,Home Office,Caguas,PR,816 Oconnor Parkways,725.0,Puerto Rico,18.26958847,-66.03704834,1964-06-19
16803,Cassandra,Acosta,XXXXXXXXX,XXXXXXXXX,Corporate,Springfield,MO,70131 Robinson View,65807.0,United States,37.15639114,-93.28601074,1962-01-06
16802,Danielle,Perkins,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,674 Mary Roads,725.0,Puerto Rico,18.21422195,-66.03705597,2004-10-07
16801,Whitney,Fuller,XXXXXXXXX,XXXXXXXXX,Consumer,Mission Viejo,CA,72009 Brandon Gardens Apt. 596,92692.0,United States,33.64875412,-117.6374283,1984-04-16
16800,Stella,Valencia,XXXXXXXXX,XXXXXXXXX,Consumer,Los Angeles,CA,0730 White Stravenue Suite 925,90042.0,United States,34.11436462,-118.192482,1977-07-21
16799,Heather,Wheeler,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,08472 Nicole Creek,725.0,Puerto Rico,18.2364502,-66.03705597,1994-06-15
16798,Shoshana,Wiggins,XXXXXXXXX,XXXXXXXXX,Consumer,Roswell,GA,670 Johnson Turnpike,30075.0,United States,34.0256691,-84.35742188,1971-02-28
16797,Leandra,Farmer,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,0458 Derek Via Suite 842,725.0,Puerto Rico,18.27249718,-66.0370636,1984-04-18
16796,Jane,Salinas,XXXXXXXXX,XXXXXXXXX,Consumer,Ypsilanti,MI,16142 Julie Views,48197.0,United States,42.24398804,-83.61991119,1988-01-15
16795,Sage,Bailey,XXXXXXXXX,XXXXXXXXX,Consumer,Brooklyn,NY,783 Jennifer Valleys,11218.0,United States,40.64059448,-73.97518921,1993-02-17
16794,Angela,Alvarez,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,703 Mark Point,725.0,Puerto Rico,18.25341606,-66.0370636,1999-06-29
16793,Imelda,Grimes,XXXXXXXXX,XXXXXXXXX,Consumer,Peoria,AZ,558 Marc Place Suite 304,85345.0,United States,33.57873154,-112.266098,1979-10-27
16792,Camille,Lindsey,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,55574 Stephen Burgs Suite 509,725.0,Puerto Rico,18.27785301,-66.0370636,1990-06-20
16791,Dawn,Morris,XXXXXXXXX,XXXXXXXXX,Home Office,Garden Grove,CA,33901 Odonnell Road Suite 270,92843.0,United States,33.76652145,-117.9461899,1987-12-24
16790,Nita,Sexton,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,8244 Harrington Islands Suite 132,725.0,Puerto Rico,18.29587746,-66.03705597,1970-07-18
16789,Mary,Booker,XXXXXXXXX,XXXXXXXXX,Corporate,Clementon,NJ,61901 Montoya Springs Apt. 643,8021.0,United States,39.81664658,-74.98467255,1993-08-03
16788,Lesley,Shannon,XXXXXXXXX,XXXXXXXXX,Corporate,Memphis,TN,7763 Jamie Fords Apt. 082,38127.0,United States,35.28209686,-89.97310638,1974-03-20
16787,Noel,Cohen,XXXXXXXXX,XXXXXXXXX,Corporate,Antioch,TN,21783 Dan Port,37013.0,United States,36.0810051,-86.6870575,2002-03-19
16786,Karly,Puckett,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,6309 Carroll Plains Suite 617,725.0,Puerto Rico,18.2391758,-66.03705597,1986-03-14
16785,Hilary,England,XXXXXXXXX,XXXXXXXXX,Consumer,Salt Lake City,UT,79616 Olson Drives Apt. 851,84118.0,United States,40.65987396,-112.0028687,2008-05-02
16784,Quon,Luna,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,238 Robert Rapid,725.0,Puerto Rico,18.20969391,-66.03705597,1983-04-21
16783,Chantale,Hill,XXXXXXXXX,XXXXXXXXX,Consumer,Bakersfield,CA,313 Elijah Parks,93304.0,United States,35.36254501,-119.0186996,1983-06-18
16782,Simone,Pickett,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,79580 Mckinney Isle Suite 876,725.0,Puerto Rico,18.28042221,-66.03705597,1972-10-02
16781,Cara,Key,XXXXXXXXX,XXXXXXXXX,Consumer,Granada Hills,CA,3026 Kaiser Valley,91344.0,United States,34.07363892,-117.7083511,1991-04-02
16780,Candice,Huffman,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,6561 Mario Way Apt. 615,725.0,Puerto Rico,18.2151413,-66.0370636,1960-08-19
16779,Dawn,Santiago,XXXXXXXXX,XXXXXXXXX,Consumer,Tallahassee,FL,69793 Owens Springs,32308.0,United States,30.49506187,-84.24580383,1977-08-24
16778,Marny,Shields,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,2790 Harrison Roads,725.0,Puerto Rico,18.21368599,-66.03705597,2008-06-20
16777,Azalia,Blevins,XXXXXXXXX,XXXXXXXXX,Consumer,Hempstead,NY,4851 Hines Burgs Suite 577,11550.0,United States,40.68703461,-73.62446594,1979-09-24
16776,Cheryl,Roman,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,7086 Hoffman Land,725.0,Puerto Rico,18.27044487,-66.03705597,2005-03-07
16775,Ayanna,Lara,XXXXXXXXX,XXXXXXXXX,Corporate,Astoria,NY,9204 Rowland Passage,11103.0,United States,40.76861954,-73.90949249,1977-01-21
403,Nancy,Fox,XXXXXXXXX,XXXXXXXXX,Consumer,Las Vegas,NV,38386 Johnson Trace,89117.0,United States,36.01451492,-115.1315384,2007-09-14
11193,Rachel,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,6902 Gordon Islands,725.0,Puerto Rico,18.26647568,-66.37054443,1997-02-12
9462,Judy,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,Bell Gardens,CA,513 Rogers Avenue Suite 981,90201.0,United States,33.97612381,-118.203392,1976-06-18
525,Mary,Munoz,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,35672 Johnston Point Apt. 594,725.0,Puerto Rico,18.22757721,-66.04575348,1986-11-09
576,Arthur,Fisher,XXXXXXXXX,XXXXXXXXX,Home Office,Houston,TX,2408 Cory Island Suite 368,77093.0,United States,29.66386032,-95.6342926,1995-06-03
5908,Emily,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,Austin,TX,41122 Nancy Springs,78753.0,United States,30.35012245,-97.69873047,1977-02-20
3342,Mary,Cobb,XXXXXXXXX,XXXXXXXXX,Consumer,Rio Grande,PR,3637 Kane Walk Suite 928,745.0,Puerto Rico,18.38014031,-65.83062744,1963-04-11
7418,Elizabeth,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,El Paso,TX,34256 Dickerson Landing,79927.0,United States,31.65174103,-106.2676239,1977-02-07
5372,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,Augusta,GA,87379 Juan Meadows,30906.0,United States,33.4324379,-82.03875732,1970-08-21
9844,Peter,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,Tucson,AZ,0516 Melissa Manors,85719.0,United States,32.19884491,-111.0877686,1982-08-08
3399,George,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,828 Benjamin Ridges,725.0,Puerto Rico,18.23205757,-66.37055206,1981-12-22
11391,Richard,Holland,XXXXXXXXX,XXXXXXXXX,Home Office,Philadelphia,PA,74927 Rhonda Curve Apt. 392,19139.0,United States,39.95856094,-75.21888733,1972-07-04
7907,Mary,Swanson,XXXXXXXXX,XXXXXXXXX,Consumer,Jamaica,NY,879 Justin Lodge Apt. 232,11434.0,United States,40.70177841,-73.80841827,1985-05-25
8114,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,Caguas,PR,26763 Samantha Corners,725.0,Puerto Rico,18.24184227,-66.37052155,1997-03-08
6019,Martha,Chambers,XXXXXXXXX,XXXXXXXXX,Home Office,Laredo,TX,8771 Michael Squares,78046.0,United States,27.47508431,-99.46860504,1972-08-07
3214,Kevin,Bowers,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,012 Jennifer Lock,725.0,Puerto Rico,18.26115418,-66.37059021,2008-01-07
